"id_number","id_label","hatchery","run","region","group","lon","lat","year","sex","age","estimated_number","source"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1998,"Female",3,90,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1999,"Female",5,3.03,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1999,"Female",4,95.9500000000001,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1999,"Female",3,10.1,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2000,"Female",5,1.01,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2000,"Female",4,62.62,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2000,"Female",3,20.2,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2001,"Female",5,5.05,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2001,"Female",4,60.6,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2005,"Female",3,23,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2006,"Female",4,100.94,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2006,"Female",3,11.33,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2007,"Female",5,5.15,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2007,"Female",4,90.6400000000001,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2007,"Female",3,179.22,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2008,"Female",5,2.3,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2008,"Female",4,42.55,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2008,"Female",3,34.5,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2009,"Female",5,1.11,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2009,"Female",4,76.59,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2009,"Female",3,33.3,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2010,"Female",5,6.06,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2010,"Female",4,30.3,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2010,"Female",3,4.04,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2011,"Female",4,39.59,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2011,"Female",3,14.98,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2012,"Female",5,8.64,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2012,"Female",4,37.8,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2012,"Female",3,65.8799999999999,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2013,"Female",5,1.18,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2013,"Female",4,97.9400000000002,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2013,"Female",3,11.8,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2014,"Female",5,7.07,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2014,"Female",4,155.54,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2014,"Female",3,24.24,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2015,"Female",5,11.55,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2015,"Female",4,35.7,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2015,"Female",3,48.3,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2016,"Female",5,1.05,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2016,"Female",4,19.95,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2016,"Female",3,67.1999999999999,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2016,"Female",2,2.1,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2017,"Female",5,1.01,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2017,"Female",4,74.74,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2017,"Female",3,28.28,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2018,"Female",4,19,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2018,"Female",3,21,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2019,"Female",4,22.22,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2019,"Female",3,13.13,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,2019,"Female",2,35.35,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1995,"Female",5,24.24,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1995,"Female",4,38.38,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1995,"Female",3,19.19,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1996,"Female",5,2,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1996,"Female",4,170,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1996,"Female",3,50,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1997,"Female",5,23.66,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1997,"Female",4,260.26,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1997,"Female",3,27.04,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1998,"Female",5,16.2,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1998,"Female",4,183.06,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1998,"Female",3,50.22,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1999,"Female",5,28.28,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1999,"Female",4,104.03,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,1999,"Female",3,43.43,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2000,"Female",5,5.05,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2000,"Female",4,122.21,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2000,"Female",3,8.08,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2001,"Female",5,13,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2001,"Female",4,162,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2001,"Female",3,122,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2002,"Female",5,17,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2002,"Female",4,388,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2002,"Female",3,24,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2003,"Female",5,39.59,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2003,"Female",4,184.039999999999,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2003,"Female",3,16.05,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2004,"Female",5,27,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2004,"Female",4,122,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2004,"Female",3,7,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2005,"Female",5,47.47,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2005,"Female",4,75.75,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2005,"Female",3,92.9200000000001,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2006,"Female",5,4,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2006,"Female",4,332,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2006,"Female",3,36,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2007,"Female",5,16.32,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2007,"Female",4,196.860000000001,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2007,"Female",3,173.4,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2007,"Female",2,4.08,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2008,"Female",5,12.48,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2008,"Female",4,199.68,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2008,"Female",3,145.6,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2009,"Female",5,7.21,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2009,"Female",4,564.439999999992,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2009,"Female",3,45.32,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2009,"Female",2,1.03,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2010,"Female",5,26.25,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2010,"Female",4,334.950000000002,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2010,"Female",3,99.7499999999998,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2011,"Female",5,4.04,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2011,"Female",4,395.919999999998,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2011,"Female",3,23.23,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2012,"Female",5,42.48,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2012,"Female",4,192.340000000001,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2012,"Female",3,69.62,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2013,"Female",5,5.05,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2013,"Female",4,227.249999999999,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2013,"Female",3,15.15,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2014,"Female",5,34.34,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2014,"Female",4,184.83,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2014,"Female",3,11.11,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2015,"Female",5,25.25,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2015,"Female",4,189.88,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2015,"Female",3,27.27,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2016,"Female",5,15,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2016,"Female",4,117,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2016,"Female",3,167,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2016,"Female",2,2,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2017,"Female",5,1,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2017,"Female",4,148,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2017,"Female",3,376,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2017,"Female",2,2,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2018,"Female",5,4.08,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2018,"Female",4,308.04,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2018,"Female",3,204.000000000001,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2019,"Female",5,14.28,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2019,"Female",4,438.599999999998,"cwt"
20,"Soos Creek Fall","Soos Creek","Fall","Puget Sound","Puget Sound Fall",-122.168890171027,47.3093866349626,2019,"Female",3,202.980000000001,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1995,"Female",6,18.36,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1995,"Female",5,165.2,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1995,"Female",4,169.3,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1995,"Female",3,2.03,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1996,"Female",6,5.05,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1996,"Female",5,75.74,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1996,"Female",4,30.3,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1996,"Female",3,3.03,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1997,"Female",5,13.12,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1997,"Female",4,62.61,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1998,"Female",5,26,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1998,"Female",4,37,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1999,"Female",5,37,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,1999,"Female",4,70,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2000,"Female",6,1,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2000,"Female",5,31,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2000,"Female",4,135,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2000,"Female",3,1,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2001,"Female",6,3,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2001,"Female",5,119,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2001,"Female",4,143,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2001,"Female",3,3,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2002,"Female",5,18.18,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2002,"Female",4,67.67,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2003,"Female",6,3.03,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2003,"Female",5,149.48,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2003,"Female",4,561.659999999996,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2003,"Female",3,38.38,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2004,"Female",6,4.74,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2004,"Female",5,184.86,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2004,"Female",4,1887.53,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2004,"Female",3,4.74,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2005,"Female",6,27.2,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2005,"Female",5,1234.2,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2005,"Female",4,720.799999999997,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2005,"Female",3,20.4,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2006,"Female",6,79.7500000000001,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2006,"Female",5,336.399999999999,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2006,"Female",4,451.959999999998,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2006,"Female",3,2.9,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2007,"Female",6,10.35,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2007,"Female",5,207.000000000001,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2007,"Female",4,213.900000000001,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2007,"Female",3,14.83,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2008,"Female",6,5.05,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2008,"Female",5,71.71,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2008,"Female",4,349.459999999998,"cwt"
24,"Cowlitz Salmon Spring","Cowlitz Salmon","Spring","Lower Columbia","Lower Columbia Spring",-122.629388001752,46.5113369989605,2008,"Female",3,3.03,"cwt"
